<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.29	08:00:00	117.613	117.955	117.576	117.831	9681	14000000	2
2015.01.29	12:00:00	117.825	118.184	117.760	117.956	10974	0	6
2015.01.29	16:00:00	117.958	118.473	117.821	118.337	15843	0	8
2015.01.29	20:00:00	118.335	118.484	118.252	118.268	6423	0	8
2015.01.30	00:00:00	118.296	118.453	117.997	118.021	6249	0	13
2015.01.30	04:00:00	118.028	118.116	117.787	117.812	5635	0	7
2015.01.30	08:00:00	117.808	117.932	117.601	117.643	7971	0	6
2015.01.30	12:00:00	117.644	117.845	117.395	117.440	10731	0	6
2015.01.30	16:00:00	117.441	117.746	117.296	117.411	13894	0	7
2015.01.30	20:00:00	117.412	117.653	117.330	117.470	7503	0	6
2015.02.02	00:00:00	116.930	117.637	116.930	117.606	11127	0	2
2015.02.02	04:00:00	117.610	117.873	117.509	117.690	7104	0	2
2015.02.02	08:00:00	117.690	117.846	117.527	117.677	11054	0	2
2015.02.02	12:00:00	117.675	117.702	117.521	117.637	12110	0	2
2015.02.02	16:00:00	117.638	117.661	117.149	117.301	18505	0	2
2015.02.02	20:00:00	117.302	117.682	117.113	117.581	9737	0	3
2015.02.03	00:00:00	117.530	117.702	117.162	117.218	8238	0	2
2015.02.03	04:00:00	117.224	117.431	116.872	116.994	9143	0	2
2015.02.03	08:00:00	116.992	117.474	116.929	117.394	11208	0	2
2015.02.03	12:00:00	117.395	117.741	117.255	117.697	14084	0	2
2015.02.03	16:00:00	117.696	117.724	117.249	117.350	20091	0	2
2015.02.03	20:00:00	117.349	117.628	117.207	117.557	11065	0	2
2015.02.04	00:00:00	117.573	117.993	117.447	117.947	7213	0	1
2015.02.04	04:00:00	117.952	117.996	117.645	117.722	5166	0	1
2015.02.04	08:00:00	117.720	117.735	117.236	117.272	13119	0	4
2015.02.04	12:00:00	117.274	117.644	117.274	117.576	14241	0	7
2015.02.04	16:00:00	117.574	117.666	117.380	117.513	16484	0	7
2015.02.04	20:00:00	117.514	117.522	117.070	117.266	13885	0	7
2015.02.05	00:00:00	117.270	117.348	117.108	117.164	12028	0	9
2015.02.05	04:00:00	117.160	117.434	117.019	117.192	8882	0	9
2015.02.05	08:00:00	117.191	117.365	117.074	117.327	13006	0	7
2015.02.05	12:00:00	117.326	117.551	117.280	117.443	14611	0	7
2015.02.05	16:00:00	117.442	117.514	117.245	117.292	15173	0	7
2015.02.05	20:00:00	117.292	117.593	117.292	117.518	9339	0	7
2015.02.06	00:00:00	117.517	117.549	117.363	117.366	7712	0	8
2015.02.06	04:00:00	117.370	117.418	117.267	117.297	6976	0	7
2015.02.06	08:00:00	117.296	117.382	117.215	117.271	9700	0	7
2015.02.06	12:00:00	117.272	118.672	117.152	118.584	14109	0	7
2015.02.06	16:00:00	118.585	119.205	118.579	119.161	21100	0	7
2015.02.06	20:00:00	119.162	119.218	118.805	119.098	11898	0	7
2015.02.09	00:00:00	119.021	119.091	118.768	118.798	10418	0	8
2015.02.09	04:00:00	118.802	118.883	118.726	118.792	6464	0	7
2015.02.09	08:00:00	118.792	119.000	118.489	118.489	12905	0	7
2015.02.09	12:00:00	118.488	118.654	118.441	118.611	13857	0	7
2015.02.09	16:00:00	118.607	118.771	118.547	118.683	15222	0	6
2015.02.09	20:00:00	118.684	118.730	118.329	118.623	9881	0	7
2015.02.10	00:00:00	118.634	118.657	118.398	118.417	8803	0	7
2015.02.10	04:00:00	118.420	118.552	118.419	118.551	6890	0	7
2015.02.10	08:00:00	118.552	118.834	118.500	118.820	11940	0	7
2015.02.10	12:00:00	118.820	119.574	118.820	119.483	16517	0	7
2015.02.10	16:00:00	119.482	119.612	119.218	119.361	16703	0	7
2015.02.10	20:00:00	119.358	119.477	119.230	119.420	9525	0	7
2015.02.11	00:00:00	119.421	119.570	119.283	119.429	6841	0	8
2015.02.11	04:00:00	119.429	119.657	119.396	119.563	5278	0	9
2015.02.11	08:00:00	119.564	119.799	119.459	119.787	12029	0	7
2015.02.11	12:00:00	119.786	119.946	119.648	119.756	13416	0	7
2015.02.11	16:00:00	119.757	120.439	119.744	120.313	18481	0	6
2015.02.11	20:00:00	120.313	120.471	120.140	120.445	12642	0	6
2015.02.12	00:00:00	120.443	120.465	120.009	120.009	10611	0	6
2015.02.12	04:00:00	120.008	120.337	119.978	120.270	7717	0	8
2015.02.12	08:00:00	120.269	120.370	118.865	119.635	17088	0	7
2015.02.12	12:00:00	119.636	119.874	119.220	119.471	15601	0	7
2015.02.12	16:00:00	119.472	119.511	118.509	118.858	18496	0	7
2015.02.12	20:00:00	118.859	119.106	118.821	119.102	9756	0	7
2015.02.13	00:00:00	119.101	119.156	118.854	118.941	9019	0	8
2015.02.13	04:00:00	118.936	118.992	118.410	118.490	10627	0	7
2015.02.13	08:00:00	118.490	118.970	118.485	118.870	12256	0	7
2015.02.13	12:00:00	118.871	119.195	118.750	119.053	11027	0	7
2015.02.13	16:00:00	119.051	119.064	118.583	118.697	13423	0	7
2015.02.13	20:00:00	118.695	118.819	118.622	118.652	8570	0	7
2015.02.16	00:00:00	118.443	118.772	118.442	118.597	9635	0	10
2015.02.16	04:00:00	118.596	118.620	118.362	118.517	5570	0	7
2015.02.16	08:00:00	118.518	118.672	118.459	118.631	8296	0	7
2015.02.16	12:00:00	118.632	118.641	118.360	118.521	7994	0	7
2015.02.16	16:00:00	118.520	118.533	118.277	118.367	10064	0	7
2015.02.16	20:00:00	118.364	118.525	118.319	118.470	12279	0	7
2015.02.17	00:00:00	118.469	118.530	118.233	118.449	9816	0	8
2015.02.17	04:00:00	118.449	118.640	118.338	118.501	7619	0	7
2015.02.17	08:00:00	118.500	118.811	118.429	118.766	10803	0	7
2015.02.17	12:00:00	118.769	118.921	118.670	118.745	12893	0	7
2015.02.17	16:00:00	118.745	119.105	118.706	119.092	15142	0	7
2015.02.17	20:00:00	119.091	119.413	119.085	119.241	9657	0	7
2015.02.18	00:00:00	119.239	119.349	119.120	119.304	7652	0	8
2015.02.18	04:00:00	119.304	119.310	118.879	119.037	8248	0	9
2015.02.18	08:00:00	119.036	119.345	118.913	119.150	12785	0	7
2015.02.18	12:00:00	119.151	119.408	119.116	119.221	12792	0	7
2015.02.18	16:00:00	119.222	119.339	119.071	119.253	13807	0	7
2015.02.18	20:00:00	119.253	119.293	118.541	118.780	13368	0	7
2015.02.19	00:00:00	118.781	118.821	118.612	118.636	8626	0	10
2015.02.19	04:00:00	118.635	118.722	118.432	118.663	6484	0	7
2015.02.19	08:00:00	118.661	118.891	118.570	118.886	10795	0	7
2015.02.19	12:00:00	118.885	119.175	118.810	119.117	15131	0	7
2015.02.19	16:00:00	119.116	119.141	118.795	118.929	14980	0	7
2015.02.19	20:00:00	118.929	119.002	118.861	118.939	7712	0	7
2015.02.20	00:00:00	118.940	119.088	118.887	118.941	8425	0	7
2015.02.20	04:00:00	118.943	118.944	118.855	118.905	6705	0	7
2015.02.20	08:00:00	118.905	118.927	118.583	118.664	10887	0	7
2015.02.20	12:00:00	118.665	118.784	118.399	118.492	13532	0	1
2015.02.20	16:00:00	118.493	118.882	118.301	118.770	17192	0	3
2015.02.20	20:00:00	118.771	119.186	118.737	118.993	11485	0	7
2015.02.23	00:00:00	119.097	119.155	118.993	119.082	6846	0	7
2015.02.23	04:00:00	119.081	119.095	118.880	119.007	6044	0	7
2015.02.23	08:00:00	119.007	119.351	118.912	119.245	11514	0	7
2015.02.23	12:00:00	119.243	119.257	118.882	118.898	11635	0	7
2015.02.23	16:00:00	118.897	118.992	118.812	118.885	11758	0	7
2015.02.23	20:00:00	118.884	118.961	118.736	118.809	7892	0	7
2015.02.24	00:00:00	118.812	118.982	118.773	118.965	6323	0	7
2015.02.24	04:00:00	118.965	119.140	118.933	119.115	6854	0	7
2015.02.24	08:00:00	119.114	119.566	119.088	119.506	10710	0	7
2015.02.24	12:00:00	119.513	119.592	119.432	119.513	9829	0	7
2015.02.24	16:00:00	119.516	119.817	118.801	118.891	17799	0	7
2015.02.24	20:00:00	118.891	118.992	118.764	118.966	9348	0	7
2015.02.25	00:00:00	118.962	118.995	118.630	118.673	10144	0	7
2015.02.25	04:00:00	118.673	118.757	118.624	118.690	6737	0	7
2015.02.25	08:00:00	118.687	118.877	118.659	118.723	10999	0	7
2015.02.25	12:00:00	118.722	118.977	118.721	118.901	11202	0	7
2015.02.25	16:00:00	118.901	119.063	118.806	118.931	11370	0	7
2015.02.25	20:00:00	118.930	118.984	118.800	118.856	7172	0	7
2015.02.26	00:00:00	118.849	119.090	118.814	119.024	7951	0	7
2015.02.26	04:00:00	119.024	119.026	118.885	118.954	6050	0	7
2015.02.26	08:00:00	118.953	118.985	118.678	118.712	9898	0	7
2015.02.26	12:00:00	118.713	119.185	118.680	119.120	12334	0	7
2015.02.26	16:00:00	119.127	119.489	119.044	119.429	15142	0	7
2015.02.26	20:00:00	119.428	119.499	119.372	119.411	8718	0	7
2015.02.27	00:00:00	119.412	119.424	119.207	119.262	8660	0	7
2015.02.27	04:00:00	119.264	119.283	119.115	119.179	7584	0	7
2015.02.27	08:00:00	119.179	119.410	119.170	119.407	10860	0	7
2015.02.27	12:00:00	119.406	119.445	119.253	119.335	12242	0	6
2015.02.27	16:00:00	119.336	119.795	119.262	119.736	14466	0	7
2015.02.27	20:00:00	119.735	119.753	119.527	119.622	8332	0	7
2015.03.02	00:00:00	119.698	119.952	119.629	119.797	9495	0	7
2015.03.02	04:00:00	119.797	119.894	119.755	119.810	6104	0	7
2015.03.02	08:00:00	119.806	119.963	119.740	119.860	9686	0	7
2015.03.02	12:00:00	119.859	119.875	119.662	119.779	10258	0	7
2015.03.02	16:00:00	119.781	120.158	119.704	120.138	12251	0	7
2015.03.02	20:00:00	120.139	120.189	120.042	120.126	6590	0	7
2015.03.03	00:00:00	120.126	120.262	119.897	119.914	8185	0	7
2015.03.03	04:00:00	119.913	119.962	119.589	119.620	9956	0	7
2015.03.03	08:00:00	119.621	119.852	119.567	119.773	10698	0	7
2015.03.03	12:00:00	119.771	119.908	119.669	119.730	10388	0	7
2015.03.03	16:00:00	119.728	119.738	119.381	119.576	13566	0	7
2015.03.03	20:00:00	119.577	119.750	119.524	119.719	7265	0	7
2015.03.04	00:00:00	119.724	119.752	119.493	119.562	7245	0	7
2015.03.04	04:00:00	119.561	119.781	119.540	119.666	5374	0	7
2015.03.04	08:00:00	119.665	119.823	119.509	119.580	12359	0	7
2015.03.04	12:00:00	119.582	119.706	119.469	119.515	11386	0	6
2015.03.04	16:00:00	119.516	119.796	119.491	119.763	14682	0	7
2015.03.04	20:00:00	119.762	119.782	119.650	119.668	7336	0	7
2015.03.05	00:00:00	119.667	119.851	119.627	119.816	7551	0	7
2015.03.05	04:00:00	119.820	119.903	119.753	119.830	5952	0	7
2015.03.05	08:00:00	119.829	120.004	119.762	119.953	10348	0	7
2015.03.05	12:00:00	119.952	120.393	119.950	120.241	12891	0	7
2015.03.05	16:00:00	120.235	120.266	119.960	120.135	15470	0	7
2015.03.05	20:00:00	120.134	120.216	120.081	120.126	6768	0	7
2015.03.06	00:00:00	120.127	120.192	119.929	120.010	8023	0	7
2015.03.06	04:00:00	120.008	120.079	119.944	120.008	5410	0	7
2015.03.06	08:00:00	120.009	120.190	120.005	120.045	10229	0	7
2015.03.06	12:00:00	120.044	120.914	119.902	120.763	13736	0	7
2015.03.06	16:00:00	120.768	121.275	120.739	120.922	17561	0	7
2015.03.06	20:00:00	120.923	120.932	120.612	120.835	9230	0	7
2015.03.09	00:00:00	120.803	120.862	120.609	120.751	7743	0	6
2015.03.09	04:00:00	120.753	121.125	120.748	121.029	6621	0	2
2015.03.09	08:00:00	121.029	121.057	120.655	120.768	11351	0	4
2015.03.09	12:00:00	120.767	121.065	120.722	120.939	13017	0	7
2015.03.09	16:00:00	120.940	121.410	120.890	121.314	13286	0	7
2015.03.09	20:00:00	121.313	121.315	121.118	121.200	7849	0	7
2015.03.10	00:00:00	121.201	121.739	121.180	121.699	10943	0	7
2015.03.10	04:00:00	121.698	122.021	121.633	121.787	10741	0	7
2015.03.10	08:00:00	121.791	121.988	121.669	121.912	13659	0	7
2015.03.10	12:00:00	121.913	121.997	120.921	121.000	18977	0	7
2015.03.10	16:00:00	121.005	121.342	120.997	121.029	16146	0	6
2015.03.10	20:00:00	121.029	121.192	121.007	121.173	9484	0	8
2015.03.11	00:00:00	121.185	121.402	120.852	121.333	11608	0	7
2015.03.11	04:00:00	121.338	121.497	121.272	121.333	9596	0	7
2015.03.11	08:00:00	121.327	121.553	121.146	121.519	14197	0	8
2015.03.11	12:00:00	121.520	121.622	121.190	121.220	16534	0	8
2015.03.11	16:00:00	121.220	121.511	121.210	121.419	16471	0	8
2015.03.11	20:00:00	121.419	121.531	121.350	121.482	8869	0	7
2015.03.12	00:00:00	121.482	121.666	121.386	121.589	9406	0	7
2015.03.12	04:00:00	121.588	121.645	121.352	121.368	9001	0	7
2015.03.12	08:00:00	121.368	121.369	121.007	121.116	14862	0	7
2015.03.12	12:00:00	121.116	121.162	120.655	121.130	17958	0	8
2015.03.12	16:00:00	121.131	121.412	121.064	121.362	13845	0	8
2015.03.12	20:00:00	121.364	121.391	121.237	121.283	5460	0	8
2015.03.13	00:00:00	121.288	121.464	121.277	121.394	8721	0	7
2015.03.13	04:00:00	121.385	121.568	121.331	121.445	7380	0	7
2015.03.13	08:00:00	121.443	121.517	121.321	121.471	10949	0	7
2015.03.13	12:00:00	121.472	121.547	121.272	121.499	16181	0	6
2015.03.13	16:00:00	121.407	121.562	121.131	121.262	20274	0	6
2015.03.13	20:00:00	121.263	121.450	121.220	121.367	8295	0	6
2015.03.16	00:00:00	121.375	121.429	121.219	121.273	9854	0	6
2015.03.16	04:00:00	121.269	121.371	121.163	121.164	7942	0	6
2015.03.16	08:00:00	121.166	121.427	121.157	121.350	13255	0	6
2015.03.16	12:00:00	121.352	121.401	121.088	121.190	14511	0	2
2015.03.16	16:00:00	121.187	121.391	121.160	121.370	14521	0	2
2015.03.16	20:00:00	121.370	121.458	121.317	121.367	6758	0	1
2015.03.17	00:00:00	121.400	121.515	121.351	121.433	6719	0	2
2015.03.17	04:00:00	121.432	121.467	121.294	121.401	5887	0	2
2015.03.17	08:00:00	121.404	121.487	121.228	121.276	9916	0	1
2015.03.17	12:00:00	121.277	121.301	121.111	121.238	11938	0	1
2015.03.17	16:00:00	121.237	121.391	121.217	121.389	13316	0	2
2015.03.17	20:00:00	121.398	121.401	121.316	121.342	6571	0	2
2015.03.18	00:00:00	121.357	121.365	121.256	121.322	5422	0	2
2015.03.18	04:00:00	121.319	121.401	121.300	121.379	4079	0	2
2015.03.18	08:00:00	121.379	121.406	121.189	121.209	8240	0	2
2015.03.18	12:00:00	121.208	121.238	121.105	121.154	11053	0	2
2015.03.18	16:00:00	121.158	121.176	120.791	120.970	12216	0	1
2015.03.18	20:00:00	120.937	121.074	119.293	120.211	20880	0	1
2015.03.19	00:00:00	120.202	120.297	119.674	120.071	15842	0	2
2015.03.19	04:00:00	120.071	120.619	120.068	120.514	12763	0	2
2015.03.19	08:00:00	120.511	120.805	120.433	120.532	15869	0	7
2015.03.19	12:00:00	120.522	120.975	120.436	120.785	19340	0	7
2015.03.19	16:00:00	120.784	120.993	120.706	120.920	17315	0	7
2015.03.19	20:00:00	120.919	121.027	120.717	120.784	8551	0	7
2015.03.20	00:00:00	120.787	120.855	120.606	120.669	10207	0	8
2015.03.20	04:00:00	120.672	120.808	120.660	120.689	7814	0	10
2015.03.20	08:00:00	120.689	121.182	120.657	121.178	12686	0	7
2015.03.20	12:00:00	121.178	121.197	120.626	120.645	14694	0	10
2015.03.20	16:00:00	120.647	120.715	119.895	119.954	14937	0	10
2015.03.20	20:00:00	119.951	120.257	119.922	120.014	6303	0	7
2015.03.23	00:00:00	119.838	120.106	119.832	120.003	10499	0	6
2015.03.23	04:00:00	120.002	120.109	119.756	119.895	9336	0	7
2015.03.23	08:00:00	119.896	120.159	119.777	119.970	11251	0	10
2015.03.23	12:00:00	119.971	119.988	119.600	119.700	15588	0	7
2015.03.23	16:00:00	119.700	119.841	119.581	119.776	13846	0	10
2015.03.23	20:00:00	119.776	119.891	119.649	119.692	5319	0	10
2015.03.24	00:00:00	119.697	119.868	119.568	119.753	7520	0	10
2015.03.24	04:00:00	119.753	119.821	119.561	119.561	6173	0	10
2015.03.24	08:00:00	119.563	119.679	119.424	119.486	11774	0	10
2015.03.24	12:00:00	119.486	119.720	119.217	119.585	17300	0	10
2015.03.24	16:00:00	119.585	119.978	119.569	119.659	13036	0	10
2015.03.24	20:00:00	119.661	119.778	119.561	119.722	4865	0	10
2015.03.25	00:00:00	119.723	119.821	119.663	119.691	6430	0	10
2015.03.25	04:00:00	119.692	119.719	119.555	119.640	5184	0	10
2015.03.25	08:00:00	119.641	119.751	119.584	119.627	9009	0	10
2015.03.25	12:00:00	119.626	119.642	119.231	119.438	14206	0	10
2015.03.25	16:00:00	119.438	119.607	119.312	119.500	12451	0	10
2015.03.25	20:00:00	119.501	119.648	119.392	119.465	6495	0	10
2015.03.26	00:00:00	119.466	119.568	119.278	119.366	9640	0	7
2015.03.26	04:00:00	119.368	119.373	118.850	118.909	11678	0	7
2015.03.26	08:00:00	118.909	118.936	118.324	118.461	18370	0	7
2015.03.26	12:00:00	118.463	119.240	118.443	119.067	19256	0	7
2015.03.26	16:00:00	119.065	119.398	118.901	119.373	15968	0	7
2015.03.26	20:00:00	119.373	119.426	119.134	119.218	6706	0	7
2015.03.27	00:00:00	119.219	119.351	119.056	119.309	10051	0	9
2015.03.27	04:00:00	119.307	119.402	119.076	119.191	10622	0	7
2015.03.27	08:00:00	119.192	119.485	119.134	119.343	16056	0	7
2015.03.27	12:00:00	119.346	119.406	118.989	119.013	15850	0	7
2015.03.27	16:00:00	119.017	119.272	118.929	119.153	13476	0	10
2015.03.27	20:00:00	119.152	119.262	118.988	119.128	6581	0	7
2015.03.30	00:00:00	119.128	119.325	119.109	119.138	6364	0	10
2015.03.30	04:00:00	119.141	119.292	119.117	119.231	8577	0	8
2015.03.30	08:00:00	119.228	119.802	119.166	119.693	14051	0	7
2015.03.30	12:00:00	119.689	120.019	119.642	119.914	13451	0	7
2015.03.30	16:00:00	119.918	120.140	119.818	120.056	14966	0	7
2015.03.30	20:00:00	120.052	120.223	120.026	120.054	7129	0	7
2015.03.31	00:00:00	120.056	120.163	119.981	120.110	6255	0	10
2015.03.31	04:00:00	120.109	120.360	120.066	120.153	8713	0	10
2015.03.31	08:00:00	120.154	120.238	119.947	120.131	12160	0	10
2015.03.31	12:00:00	120.130	120.140	119.808	119.809	11283	0	10
2015.03.31	16:00:00	119.809	120.145	119.773	119.943	14383	0	10
2015.03.31	20:00:00	119.943	120.138	119.855	120.113	5886	0	10
2015.04.01	00:00:00	120.092	120.132	119.646	119.695	7977	0	7
2015.04.01	04:00:00	119.701	119.772	119.410	119.771	11076	0	10
2015.04.01	08:00:00	119.769	120.324	119.735	120.270	13631	0	10
2015.04.01	12:00:00	120.271	120.300	119.761	119.851	11539	0	10
2015.04.01	16:00:00	119.850	119.919	119.420	119.497	15141	0	10
2015.04.01	20:00:00	119.498	119.771	119.487	119.753	6904	0	10
2015.04.02	00:00:00	119.747	119.750	119.525	119.622	7407	0	10
2015.04.02	04:00:00	119.623	119.723	119.511	119.629	6679	0	10
2015.04.02	08:00:00	119.629	119.658	119.448	119.559	9573	0	10
2015.04.02	12:00:00	119.561	119.890	119.516	119.823	10513	0	10
2015.04.02	16:00:00	119.822	119.846	119.608	119.709	12895	0	5
2015.04.02	20:00:00	119.707	119.780	119.681	119.710	5976	0	5
2015.04.03	00:00:00	119.718	119.779	119.649	119.666	4487	0	10
2015.04.03	04:00:00	119.666	119.723	119.591	119.635	3197	0	10
2015.04.03	08:00:00	119.636	119.716	119.616	119.670	4230	0	10
2015.04.03	12:00:00	119.671	119.942	118.824	118.888	8469	0	9
2015.04.03	16:00:00	118.889	119.035	118.716	119.025	9943	0	10
2015.04.03	20:00:00	119.021	119.023	118.935	118.939	4238	0	7
2015.04.06	00:00:00	118.939	119.059	118.797	119.027	4463	0	2
2015.04.06	04:00:00	119.027	119.165	118.948	119.047	4796	0	2
2015.04.06	08:00:00	119.046	119.064	118.956	119.022	4380	0	3
2015.04.06	12:00:00	119.021	119.111	118.927	118.958	6113	0	7
2015.04.06	16:00:00	118.959	119.184	118.915	119.145	9045	0	10
2015.04.06	20:00:00	119.146	119.676	119.140	119.526	6929	0	10
2015.04.07	00:00:00	119.523	119.618	119.435	119.572	5995	0	10
2015.04.07	04:00:00	119.571	119.664	119.530	119.577	6059	0	10
2015.04.07	08:00:00	119.579	120.058	119.494	119.949	10850	0	10
2015.04.07	12:00:00	119.949	120.278	119.852	120.210	10666	0	4
2015.04.07	16:00:00	120.211	120.444	120.138	120.285	13654	0	4
2015.04.07	20:00:00	120.283	120.429	120.225	120.257	5862	0	4
2015.04.08	00:00:00	120.265	120.344	120.165	120.221	6990	0	4
2015.04.08	04:00:00	120.223	120.246	119.698	119.784	8869	0	4
2015.04.08	08:00:00	119.783	119.998	119.695	119.873	11164	0	4
2015.04.08	12:00:00	119.872	119.885	119.639	119.706	11745	0	4
2015.04.08	16:00:00	119.707	120.065	119.689	119.934	15168	0	4
2015.04.08	20:00:00	119.936	120.304	119.809	120.124	10940	0	4
2015.04.09	00:00:00	120.126	120.371	120.073	120.299	6442	0	4
2015.04.09	04:00:00	120.301	120.383	120.222	120.251	6775	0	4
2015.04.09	08:00:00	120.252	120.328	120.150	120.231	10027	0	4
2015.04.09	12:00:00	120.231	120.241	119.856	120.061	10829	0	4
2015.04.09	16:00:00	120.060	120.424	119.964	120.392	16369	0	4
2015.04.09	20:00:00	120.390	120.736	120.378	120.569	7281	0	4
2015.04.10	00:00:00	120.565	120.621	120.438	120.485	6647	0	6
2015.04.10	04:00:00	120.484	120.616	120.441	120.513	6226	0	4
2015.04.10	08:00:00	120.513	120.603	120.213	120.270	11342	0	4
2015.04.10	12:00:00	120.270	120.471	120.213	120.245	13199	0	4
2015.04.10	16:00:00	120.244	120.312	120.052	120.226	13217	0	4
2015.04.10	20:00:00	120.224	120.323	120.122	120.184	5739	0	4
2015.04.13	00:00:00	120.184	120.328	120.091	120.190	4145	0	4
2015.04.13	04:00:00	120.191	120.499	120.151	120.492	7016	0	5
2015.04.13	08:00:00	120.493	120.814	120.330	120.781	10859	0	4
2015.04.13	12:00:00	120.785	120.841	119.692	120.142	14204	0	4
2015.04.13	16:00:00	120.140	120.427	119.919	120.230	14106	0	4
2015.04.13	20:00:00	120.231	120.235	120.016	120.120	5527	0	4
2015.04.14	00:00:00	120.133	120.169	119.788	119.831	7384	0	4
2015.04.14	04:00:00	119.832	119.972	119.737	119.922	7144	0	4
2015.04.14	08:00:00	119.918	119.933	119.625	119.745	12378	0	4
2015.04.14	12:00:00	119.746	120.113	119.473	119.597	15376	0	4
2015.04.14	16:00:00	119.591	119.599	119.068	119.336	17913	0	4
2015.04.14	20:00:00	119.342	119.479	119.271	119.386	5576	0	4
2015.04.15	00:00:00	119.382	119.620	119.324	119.598	6049	0	4
2015.04.15	04:00:00	119.599	119.741	119.544	119.610	6325	0	4
2015.04.15	08:00:00	119.610	119.711	119.460	119.541	10942	0	4
2015.04.15	12:00:00	119.541	119.631	119.336	119.462	13023	0	4
2015.04.15	16:00:00	119.465	119.527	119.104	119.112	16420	0	4
2015.04.15	20:00:00	119.113	119.228	118.786	119.164	9831	0	4
2015.04.16	00:00:00	119.164	119.187	118.892	118.972	8461	0	7
2015.04.16	04:00:00	118.971	119.319	118.791	119.284	10472	0	9
2015.04.16	08:00:00	119.284	119.464	119.246	119.266	13317	0	7
2015.04.16	12:00:00	119.270	119.290	118.913	119.082	16762	0	7
2015.04.16	16:00:00	119.082	119.427	119.017	119.256	14969	0	7
2015.04.16	20:00:00	119.249	119.255	118.815	118.938	11064	0	7
2015.04.17	00:00:00	118.938	119.077	118.883	118.971	7151	0	9
2015.04.17	04:00:00	118.970	119.128	118.927	118.972	7267	0	7
2015.04.17	08:00:00	118.971	119.061	118.719	118.850	13916	0	7
2015.04.17	12:00:00	118.853	119.255	118.566	119.180	17497	0	7
2015.04.17	16:00:00	119.179	119.241	118.916	118.943	16367	0	4
2015.04.17	20:00:00	118.943	118.946	118.731	118.931	5839	0	4
2015.04.20	00:00:00	118.931	119.002	118.757	118.955	6300	0	8
2015.04.20	04:00:00	118.953	118.980	118.770	118.803	7005	0	7
2015.04.20	08:00:00	118.802	118.840	118.526	118.800	11667	0	4
2015.04.20	12:00:00	118.802	119.134	118.790	118.991	12491	0	4
2015.04.20	16:00:00	118.991	119.393	118.975	119.377	12152	0	4
2015.04.20	20:00:00	119.381	119.432	119.195	119.198	4936	0	4
2015.04.21	00:00:00	119.198	119.420	119.161	119.312	6512	0	7
2015.04.21	04:00:00	119.312	119.497	119.311	119.416	7248	0	8
2015.04.21	08:00:00	119.416	119.793	119.410	119.605	15353	0	4
2015.04.21	12:00:00	119.602	119.609	119.303	119.420	14908	0	6
2015.04.21	16:00:00	119.424	119.827	119.424	119.537	19979	0	6
2015.04.21	20:00:00	119.536	119.726	119.536	119.630	6734	0	6
2015.04.22	00:00:00	119.630	119.777	119.583	119.700	7454	0	6
2015.04.22	04:00:00	119.701	119.737	119.511	119.539	9195	0	6
2015.04.22	08:00:00	119.540	119.653	119.408	119.455	17939	0	6
2015.04.22	12:00:00	119.455	119.669	119.339	119.648	17743	0	6
2015.04.22	16:00:00	119.648	119.957	119.648	119.882	19956	0	6
2015.04.22	20:00:00	119.882	119.937	119.791	119.858	5191	0	6
2015.04.23	00:00:00	119.858	120.089	119.858	120.029	7454	0	6
2015.04.23	04:00:00	120.030	120.063	119.691	119.742	9588	0	6
2015.04.23	08:00:00	119.741	119.970	119.665	119.961	18924	0	6
2015.04.23	12:00:00	119.964	120.083	119.900	119.966	17818	0	6
2015.04.23	16:00:00	119.967	120.037	119.566	119.704	21955	0	6
2015.04.23	20:00:00	119.703	119.714	119.421	119.580	9427	0	6
2015.04.24	00:00:00	119.580	119.654	119.435	119.471	6980	0	6
2015.04.24	04:00:00	119.469	119.628	119.437	119.506	8408	0	6
2015.04.24	08:00:00	119.506	119.601	119.148	119.485	19779	0	6
2015.04.24	12:00:00	119.486	119.587	119.234	119.293	18815	0	6
2015.04.24	16:00:00	119.294	119.298	118.863	119.038	22143	0	6
2015.04.24	20:00:00	119.037	119.052	118.822	118.992	7329	0	6
2015.04.27	00:00:00	118.877	118.992	118.771	118.945	6000	0	6
2015.04.27	04:00:00	118.945	119.079	118.855	119.050	6939	0	6
2015.04.27	08:00:00	119.049	119.273	118.904	119.183	13500	0	6
2015.04.27	12:00:00	119.181	119.426	119.102	119.367	12891	0	6
2015.04.27	16:00:00	119.369	119.429	118.897	118.931	16456	0	6
2015.04.27	20:00:00	118.931	119.131	118.909	119.033	6685	0	6
2015.04.28	00:00:00	119.023	119.186	119.016	119.140	7606	0	6
2015.04.28	04:00:00	119.140	119.193	119.024	119.101	6664	0	6
2015.04.28	08:00:00	119.101	119.124	118.955	119.028	13311	0	6
2015.04.28	12:00:00	119.029	119.127	118.816	119.031	15724	0	6
2015.04.28	16:00:00	119.036	119.101	118.770	118.929	18794	0	6
2015.04.28	20:00:00	118.929	118.961	118.828	118.889	7146	0	6
2015.04.29	00:00:00	118.850	118.894	118.753	118.777	5793	0	6
2015.04.29	04:00:00	118.780	118.880	118.776	118.851	3887	0	6
2015.04.29	08:00:00	118.851	119.191	118.810	119.174	11115	0	6
2015.04.29	12:00:00	119.175	119.357	118.889	119.199	18059	0	6
2015.04.29	16:00:00	119.197	119.245	118.615	118.707	24906	0	6
